Id,account_length,international_plan,number_vmail_messages,total_day_calls,total_day_charge,total_eve_calls,total_eve_charge,total_night_calls,total_night_charge,total_intl_calls,total_intl_charge,number_customer_service_calls,churn
3819,0.5981619337,0,0,-0.808372931,1.2411464688,1.503643488,-0.7667609105,-1.3488810093,-0.5971897683,0.6369928516,-1.5040744731,1,0
3820,0.4217977119,0,0,0.9062688931,1.0119176667,0.5956766731,0.2177811748,-0.1462767631,-1.0590255773,-0.584235775,-0.9943078491,2,0
3821,-0.4348285084,0,0,0.7549769674,0.1037349838,-0.1105197384,0.6297526856,1.2066530138,0.0933647272,-0.9913119838,-0.0284342457,2,0
3822,-2.3496400596,0,0,-0.7579422892,-1.5172401172,-1.0184865532,-0.0056610006,-1.5994235605,1.0258332178,1.0440690605,0.6288964011,2,0
3823,0.0942641571,0,0,2.0661736564,2.2955989588,1.3523156855,1.2558562812,0.2044828086,-1.2349630284,-0.1771595661,-1.1150420495,0,1
3824,0.698941489,0,0,0.4019624742,-0.7422284527,0.5452340723,0.6856132295,-2.1506171733,0.0097944379,0.6369928516,0.5618218453,1,0
3825,-0.6111927302,0,0,1.36014467,0.3940914666,-0.4636179442,-0.8994297021,0.1543742984,0.9730519825,-1.3983881927,-0.6052754255,2,0
3826,0.8753057108,0,0,1.2592833863,0.2117999906,-0.0096345368,1.6538626561,-0.6473618657,0.2253178155,-0.9913119838,0.8167051573,0,0
3827,-1.0395058403,0,0.8653846154,0.6541156836,-2.0248181791,-0.2618475409,0.6530279122,1.457195565,-1.2085724107,3.0794501048,1.3533016036,1,0
3828,0.2706283789,0,0.6346153846,-0.1527745865,-0.225917865,-0.6149457466,0.0664922019,-0.1462767631,1.1973722326,-0.584235775,1.7557489383,1,0
3829,0.2454334901,0,0,0.502823758,-0.0348938632,0.7974470764,-0.4269426021,-0.0460597426,0.5464036636,-0.1771595661,-1.3565104503,1,0
3830,1.8327114864,1,0.3461538462,-0.5562197216,-0.9856476093,0.6965618748,-1.3835544154,0.7556764215,0.5815911538,0.2299166428,0.3337683556,2,0
3831,-1.0143109515,0,0,-1.716124485,0.9355080659,-1.7751255656,-0.6969352307,1.9582806676,2.1518329046,2.2652976871,1.0984182916,1,0
3832,0.4217977119,0,0,-0.808372931,0.8907538712,-0.4131753433,-0.9506352006,0.0541572779,2.1650282134,-0.584235775,-2.3760436983,3,0
3833,-1.1654802845,0,0,-0.808372931,0.3231396945,-0.5645031458,0.4086380329,0.4550253599,-0.2189242485,-0.584235775,-0.8869885598,2,0
3834,-0.6111927302,0,0.6730769231,-0.3040665122,1.7334426106,0.0408080641,-0.9366700647,0.4550253599,1.1621847424,-0.584235775,-2.3357989649,0,0
3835,1.6815421535,0,0.5769230769,0.9062688931,0.2882095913,0.4443488707,-0.6783150494,-0.7976873965,1.9187157819,-0.9913119838,0.5215771118,0,0
3836,-0.0569051759,0,0,0.3011011904,0.1899686761,-0.4131753433,-0.7202104573,-0.5972533554,-1.7715722541,0.2299166428,0.4142578225,2,0
3837,-0.6615825079,0,0,-1.0605261405,-0.0774649265,0.2425784674,0.1526105403,-0.6974703759,0.7355364235,-0.1771595661,2.1179515396,4,0
3838,0.2958232677,0,0,-1.1109567824,0.558917891,-1.2706995574,-0.5596113937,0.2545913189,0.7839192226,-0.584235775,0.5215771118,2,0
3839,0.9508903773,0,0.5384615385,-2.0691389782,-0.5435634909,1.1001026814,1.3629223236,0.8057849317,-0.4168538809,1.8582214782,-0.4979561362,0,0
3840,-0.8883365073,0,0,0.4523931161,-0.6680019835,-0.5645031458,2.5848717201,-1.5493150503,-0.8918849988,4.3006787314,0.5618218453,3,0
3841,2.3618041519,0,0.8076923077,0.4523931161,0.4344793984,1.2514304838,-0.1522949282,-0.9480129272,2.3277703556,4.7077549403,0.199619244,3,0
3842,0.7745261555,0,0,-0.1527745865,0.5534600623,-0.2114049401,-0.461855442,1.8079551368,-1.388908298,-1.3983881927,1.0984182916,0,1
3843,-1.1654802845,0,0,-0.5562197216,0.9256839744,0.4947914715,-1.0274434484,1.9582806676,1.0918097619,-0.584235775,-0.7796692705,4,0
3844,-0.5608029525,0,0.5192307692,-0.6066503635,-1.0838885245,-1.2706995574,0.490101326,0.9060019522,-2.167431519,-0.1771595661,0.9910990023,3,0
3845,0.3714079342,0,0.5769230769,-1.7665551269,0.0164097259,-1.9264533681,-0.1476398829,-0.3968193144,-0.9358693616,0.6369928516,-0.135753535,2,0
3846,-0.0317102871,0,0,0.1498092648,0.3940914666,0.9992174797,-1.5115681617,-2.2007256836,0.7839192226,-0.584235775,0.454502556,0,0
3847,0.4973823784,0,0,-2.1195696201,-0.6363465774,0.1416932657,0.1595931083,-0.4469278247,0.3000912322,-0.9913119838,0.5886516676,0,0
3848,0.2958232677,0,0,0.048947981,-1.3917100589,-0.4131753433,-0.2663435386,0.0541572779,0.1197553448,-0.9913119838,0.3069385333,4,1
3849,-2.5008093926,0,0.5,-0.808372931,-2.0521073222,-1.0689291541,0.9835361299,1.1064359932,0.5903880264,-0.584235775,-0.7125947147,2,0
3850,-0.1576847312,0,0,-1.4135406337,0.5163468277,-1.0689291541,-0.2500508799,-0.1963852734,-0.7599319105,0.2299166428,-2.0540858305,2,0
3851,-0.1576847312,0,0,0.4523931161,0.0524313948,0.4443488707,-0.0242811819,-1.4490980298,0.2693021782,-0.1771595661,1.3130568701,0,0
3852,1.9586859306,0,0.6153846154,-0.2536358703,-0.5861345541,-2.2795515738,-0.0405738405,0.6554594009,-0.2673070475,1.0440690605,0.0520552213,6,1
3853,0.9005005997,0,0,1.0575608187,1.1101585819,1.1505452822,1.3955076408,-0.0961682529,-1.340525499,-0.1771595661,2.5069839632,0,1
3854,-0.3592438419,0,0.4807692308,-0.1527745865,-0.9998379637,0.8983322781,-0.2174655627,-0.1462767631,0.6563645705,-0.9913119838,0.6288964011,1,0
3855,-0.3340489531,0,0,-1.5144019174,-0.4507804043,-0.5645031458,-0.7946911824,0.6053508907,0.1241537811,-0.584235775,-1.1418718718,4,1
3856,-2.0724962824,0,0,0.7549769674,-0.0021468915,0.6965618748,-2.3192185248,0.5552423804,0.8894816932,0.6369928516,0.5886516676,1,0
3857,-1.2914547287,0,0,2.1166042983,-0.1538745272,-0.0096345368,0.4621710541,-0.6974703759,-0.4564398074,-1.3983881927,-1.0345525825,0,0
3858,-2.0221065048,0,0.5192307692,0.2506705486,0.9518815518,0.9992174797,0.4482059181,-0.0460597426,0.2297162517,-0.1771595661,-0.4979561362,1,0
3859,0.7745261555,0,0.5576923077,0.7045463255,-2.5640516471,-1.5229125615,-0.3431517863,-0.897904417,-0.8259084546,-1.3983881927,-0.0955088015,0,0
3860,-2.2488605042,0,0,0.5532543999,-0.8109970934,-1.1193717549,-2.3750790686,-1.1484469682,0.027388183,-0.1771595661,-0.135753535,0,0
3861,-0.0317102871,0,0,-0.5057890797,-0.4584213643,0.8478896772,0.7810416585,-0.5972533554,0.6035833352,-0.1771595661,0.199619244,3,0
3862,-0.9891160627,0,0,1.3097140282,1.0075514038,-1.2202569565,0.0013215674,-0.9480129272,-0.5795960232,-0.9913119838,-0.7796692705,0,0
3863,0.9256954885,0,0,0.048947981,-1.2017776228,-0.9680439524,0.5063939846,1.1565445035,-0.4212523172,-0.1771595661,1.2057375808,0,0
3864,-1.2914547287,0,0.8076923077,-1.6656938431,-0.3951105523,1.2514304838,-1.4696727539,-0.5972533554,0.1285522174,-0.584235775,-1.0345525825,2,0
3865,-0.4348285084,0,0,0.7045463255,1.9724955043,1.9071842946,-1.9700901258,2.3090402394,-0.0165961798,-0.1771595661,1.0581735581,1,0
3866,2.3114143742,0,0,-0.8588035729,-0.106937201,0.0912506649,0.6344077309,-1.5994235605,-1.9563065777,-0.1771595661,0.7764604238,1,0
3867,0.1194590459,0,0,-1.5144019174,0.0295085145,-0.8671587508,0.6507003895,-0.9981214375,-0.1133617778,1.8582214782,-0.7796692705,1,0
3868,0.5981619337,0,0,0.4019624742,0.2281734764,0.2930210682,0.4482059181,-0.7976873965,-0.2673070475,-0.9913119838,-2.2016498533,1,0
3869,-0.2584642866,0,0,-1.1613874242,1.0151923638,-0.3122901417,1.318699393,0.9561104625,0.4276458842,-0.1771595661,-1.7992025185,3,1
3870,0.2706283789,0,0,0.3515318323,0.1397566527,-1.5229125615,0.8974177915,-0.5972533554,-0.4828304251,1.0440690605,0.0922999547,0,0
3871,0.8753057108,0,0,0.2506705486,-0.2444744823,0.9992174797,-1.3649342341,-0.8477959067,0.8367004579,-0.9913119838,0.0520552213,3,0
3872,0.5225772672,0,0.4230769231,0.3515318323,0.5938479942,-0.3122901417,0.7391462506,0.7055679112,2.6224655862,-0.9913119838,0.0520552213,1,0
3873,-1.089895618,1,0,-0.3040665122,0.8743803854,0.7470044756,-1.0739939016,-0.3968193144,0.2165209429,0.2299166428,-0.7125947147,1,0
3874,-0.938726285,0,0,-0.7075116473,-0.3296166088,0.5956766731,-0.6969352307,-1.6495320708,-0.7247444203,0.6369928516,1.1386630251,4,1
3875,-0.0821000647,0,0,-0.1527745865,-0.2990527686,-0.7662735491,0.6250976403,0.9060019522,-0.0297914886,-0.584235775,-1.3565104503,1,0
3876,-0.1828796201,1,0,1.6627285214,-0.1462335671,-1.1698143557,0.0990775191,1.3068700343,0.8982785658,1.8582214782,-0.4174666693,1,0
3877,-0.0821000647,0,0,1.9148817308,1.4714668367,-0.4636179442,0.6576829575,0.9561104625,-1.182181793,-0.1771595661,0.9910990023,1,0
3878,0.850110822,0,0.1923076923,-1.0605261405,-0.3874695922,-0.3122901417,-2.1679295519,1.8580636471,-0.0165961798,-0.584235775,-0.0955088015,2,0
3879,-1.089895618,0,0.7115384615,-0.3040665122,-2.0553820194,-1.2202569565,0.4016554649,0.6554594009,0.3572709037,-0.584235775,0.5886516676,0,0
3880,0.2202386012,1,0,0.048947981,-0.2553901396,0.9487748789,1.339647097,0.6053508907,-1.468080151,-0.584235775,-0.0284342457,3,0
3881,-0.8631416185,0,0.4038461538,0.502823758,-0.8513850252,0.1921358665,-1.2741608504,0.2545913189,0.3000912322,-0.1771595661,-0.2028280907,3,0
3882,1.5555677093,0,0.4038461538,1.4105753119,0.4617685415,1.4027582863,0.613460027,0.0040487676,-0.3992601358,-0.584235775,0.119129777,2,0
3883,0.3714079342,0,0.5,2.1166042983,-0.8906813913,-0.5645031458,1.4397305713,-1.1484469682,-0.0913695965,1.0440690605,1.6484296491,0,0
3884,0.7997210444,0,0,2.2174655821,-0.7422284527,-0.5645031458,1.8633396955,1.3068700343,-0.927072489,-0.1771595661,0.5215771118,2,0
3885,1.303618821,0,0,0.6541156836,1.9353822697,0.0408080641,-1.1647672854,-1.098338458,-1.4460879696,0.2299166428,0.8435349796,0,0
3886,-0.3592438419,0,0.5576923077,0.3515318323,0.1670457958,0.0408080641,0.4086380329,1.8580636471,2.477317189,-0.584235775,1.2862270478,1,0
3887,-1.6189882835,0,0,1.6122978795,0.0797205379,-1.5733551623,-0.1383297922,-0.8477959067,1.6460127328,-0.584235775,-1.58456394,1,0
3888,0.4469926007,0,0,-0.2032052284,-0.3470816604,0.646119274,0.4598435314,1.8580636471,0.7971145314,-0.9913119838,-1.2491911611,0,0
3889,0.9256954885,0,0.3846153846,-0.4553584378,1.6373848269,1.0496600805,-1.420794778,-0.0961682529,-1.0678224499,0.6369928516,0.8837797131,1,0
3890,-0.8379467297,0,0,-1.1613874242,-0.0425348233,-0.6149457466,0.6530279122,-0.5972533554,-0.4916272976,-0.1771595661,-1.4369999173,2,0
3891,1.605957487,0,0,-0.5057890797,0.6549756747,-0.0600771376,-0.5735765297,0.2545913189,-1.7803691266,0.6369928516,0.374013089,1,0
3892,2.0090757083,0,0,-1.5648325593,1.3655849614,1.9071842946,-0.3245316051,-0.8477959067,-0.5180179153,1.0440690605,-3.5699707914,1,0
3893,-0.5104131749,0,0.4230769231,2.1166042983,0.0469735661,0.5452340723,0.5669095738,-0.7475788862,2.2442000664,-0.9913119838,0.374013089,1,0
3894,0.6485517114,0,0,-0.9092342148,-1.1188186277,0.5452340723,0.25734906,1.8079551368,2.2266063213,0.6369928516,-0.9943078491,1,0
3895,0.9508903773,0,0,1.2088527444,-0.7717007273,-1.8255681664,1.5770544083,-0.0961682529,0.1241537811,-0.1771595661,0.0520552213,1,0
3896,0.0186794906,0,0,1.1079914606,0.1615879672,-0.4636179442,-0.4246150794,3.5116444855,-0.2673070475,0.6369928516,0.3069385333,0,0
3897,1.1776443768,0,0,-0.4553584378,-0.848110328,-0.8671587508,-0.5060783725,0.7055679112,0.0141928742,-0.584235775,-0.4979561362,0,0
3898,-1.0647007292,0,0,0.3011011904,0.0207759887,-1.1698143557,-1.0856315149,-0.7475788862,-0.0034008709,-0.584235775,-0.8601587375,0,0
3899,-1.6441831723,0,0.4423076923,0.3011011904,0.2652867111,1.6045286896,-0.0172986139,-0.5972533554,-0.2145258122,1.0440690605,-0.055264068,4,0
3900,1.5807625981,0,0.75,0.2002399067,1.6297438668,-1.7751255656,0.3155371265,0.9060019522,3.1590748119,-0.1771595661,0.4142578225,0,0
3901,0.0690692682,0,0,-1.3126793499,0.4617685415,-0.1609623392,0.00364909,-0.2966022939,1.0038410364,-1.3983881927,0.3337683556,1,0
3902,1.303618821,0,0,2.1670349402,2.2737676443,-1.5733551623,-0.21513804,0.7055679112,0.2868959233,-0.1771595661,0.2264490663,2,1
3903,-1.4174291728,0,0,-0.7579422892,0.61022148,1.4027582863,0.4621710541,-1.298772499,-1.2393614646,0.2299166428,0.8167051573,1,0
3904,-0.636387619,0,0,0.3011011904,0.2172578192,-0.1609623392,-1.1926975573,-0.2966022939,-0.2057289396,0.2299166428,-0.9674780267,2,0
3905,0.0690692682,0,0,0.5532543999,-1.343681167,1.4532008871,-0.6666774361,-1.098338458,0.1593412713,-0.584235775,-0.2028280907,1,0
3906,0.6485517114,0,0,0.0993786229,0.0262338174,0.6965618748,0.3108820812,-0.8477959067,2.3277703556,0.6369928516,0.7764604238,1,0
3907,0.0942641571,0,0,0.2506705486,0.213983122,-0.2114049401,-1.0274434484,1.1565445035,0.6827551882,-0.1771595661,3.2716338992,1,0
3908,-0.0317102871,0,0.4038461538,-0.1527745865,-0.0021468915,-2.6830923804,-0.6527123001,-0.7976873965,0.0537788007,0.2299166428,1.5679401821,2,0
3909,0.4721874895,0,0,0.2506705486,0.6462431489,0.1921358665,0.9649159487,-0.8477959067,0.981848855,1.4511452694,0.199619244,2,0
3910,1.3792034875,1,0.7307692308,-0.808372931,1.0075514038,0.9487748789,0.2829518092,-1.5493150503,-0.0737758514,-0.9913119838,-0.819914004,1,1
3911,-1.241064951,0,0.8269230769,-0.3040665122,-0.4103924725,0.2425784674,0.2480389693,-0.4469278247,-0.1969320671,-0.9913119838,-0.6321052478,2,0
3912,1.0516699327,0,0,-0.1023439446,0.4432119242,-0.7662735491,-0.2314306986,1.8079551368,0.6079817715,0.6369928516,-1.3565104503,1,0
3913,0.1950437124,0,0,0.2506705486,0.7706816415,0.343463669,-1.8281112435,-0.6473618657,0.1329506536,-0.584235775,0.6691411345,2,0
3914,1.3540085986,0,0.2692307692,0.6541156836,0.0502482633,2.2098398995,-0.2686710612,0.6053508907,-0.3816663907,-0.584235775,-0.0284342457,1,0
3915,1.7823217088,0,0,0.1498092648,0.7652238129,-2.1282237714,-1.8025084943,0.7556764215,-1.3009395725,-0.1771595661,0.4813323783,1,0
3916,-1.69457295,0,0,-1.1613874242,0.8874791741,0.0912506649,-0.4804756233,0.9561104625,0.4760286832,-1.3983881927,-0.9943078491,0,0
3917,-0.8127518409,1,0,-0.0519133028,0.3231396945,0.2930210682,-0.2337582213,-0.9981214375,1.0742160168,-0.1771595661,3.2313891657,3,1
3918,-0.8883365073,0,0.4038461538,1.0071301768,-0.8382862365,-0.514060545,0.7461288186,-0.3467108042,1.7031924044,1.8582214782,0.2666937998,4,0
3919,-0.1324898424,0,0.6730769231,-0.7075116473,1.0763200444,1.6045286896,1.1371526255,-1.3989895195,-0.1089633416,-0.1771595661,1.0313437358,5,0
3920,-1.3418445063,0,0.5384615385,-0.6066503635,0.2947589856,0.2930210682,-0.1150545656,0.1543742984,0.8410988942,2.2652976871,0.0922999547,0,0
3921,-1.2914547287,0,0.3846153846,0.4523931161,0.4748673302,0.2425784674,1.9331653753,-0.4469278247,-1.1557911754,-0.584235775,0.7362156903,4,0
3922,0.0942641571,0,0,-0.1527745865,-0.1145781611,0.1921358665,-0.5153884632,2.9103423624,-0.3508773368,-0.1771595661,-0.3503921135,3,0
3923,1.8327114864,0,0,-0.9596648567,-0.4769779817,-0.0096345368,-1.0553737203,-0.0460597426,-1.3361270627,0.2299166428,-1.2223613388,0,0
3924,-0.0569051759,1,0.3846153846,0.6036850418,0.1091928124,-1.7751255656,-1.0949416056,0.2044828086,-1.1381974303,-0.1771595661,0.2264490663,3,0
3925,-0.485218286,0,0,0.6541156836,-0.0774649265,-1.0184865532,-0.7644333878,-0.8477959067,-0.7819240919,-0.1771595661,0.5886516676,1,0
3926,-0.7623620632,0,0,-0.9092342148,-0.439864747,0.5956766731,-0.1499674055,0.4049168497,-0.4080570084,-1.3983881927,0.8435349796,1,0
3927,-0.938726285,0,0.3653846154,-1.262248708,-0.320884083,0.1416932657,0.7461288186,0.0040487676,-0.5664007143,-0.584235775,0.374013089,3,0
3928,-1.7197678388,0,0,-1.1109567824,-1.4233654649,0.7470044756,0.7484563413,-1.49920654,-0.2673070475,-0.1771595661,0.2666937998,2,0
3929,0.2706283789,0,0,-0.1023439446,-0.3372575689,-0.6653883475,0.3364848304,0.3548083394,1.2589503404,-1.3983881927,-0.9272332933,0,0
3930,-0.1072949536,0,0,1.2592833863,-0.5774020283,0.9487748789,0.1968334708,0.1042657881,1.7823642573,-0.584235775,-0.31014738,4,0
3931,-0.5356080637,0,0,0.4019624742,0.1299325612,-1.4220273598,-0.4665104873,1.7578466266,1.3601143748,-0.584235775,-0.2699026465,3,0
3932,0.5729670449,0,0,-0.5057890797,0.7815972988,0.1921358665,1.695758064,-0.2464937836,1.9890907623,-0.584235775,-0.135753535,2,1
3933,-0.3088540642,0,0,-0.3040665122,-1.8108712971,1.503643488,-0.8528792489,-0.9480129272,0.1109584723,-0.1771595661,0.119129777,0,1
3934,2.0594654859,0,0.4615384615,-1.3631099918,0.6473347147,-0.7662735491,-1.3370039622,-1.0482299477,0.0933647272,1.0440690605,0.2264490663,0,0
3935,-0.4096336196,1,0.3461538462,0.7045463255,-0.8066308305,0.4947914715,-0.0056610006,-0.6974703759,-0.0253930523,-0.1771595661,-0.819914004,3,0
3936,0.2202386012,0,0,0.1498092648,-0.2281009965,-0.0096345368,-0.1941903361,-1.7497490913,-0.0693774151,-0.1771595661,-1.1418718718,0,0
3937,-0.5356080637,0,0.2307692308,0.956699535,-2.1874614721,-0.2114049401,0.7321636827,0.8057849317,-0.1397523955,-0.9913119838,-0.8869885598,0,0
3938,-0.8127518409,0,0.7884615385,0.6541156836,0.848182808,0.7470044756,-1.0064957445,-0.5972533554,-0.306892974,-0.9913119838,0.454502556,2,0
3939,0.7241363779,0,0,-0.3544971541,-2.3773939082,0.8478896772,-1.420794778,-1.8499661118,-1.1601896117,3.0794501048,-0.31014738,1,0
3940,-0.7623620632,0,0,-1.0100954986,0.471592633,0.1416932657,0.4109655556,0.855893442,0.1153569085,0.2299166428,1.4203761594,2,0
3941,-1.4174291728,0,0.3846153846,0.2506705486,0.0840868008,3.4709049201,-0.1103995203,1.056327483,-1.3933067343,-0.584235775,0.4813323783,1,0
3942,0.3210181566,0,0,-0.3544971541,0.2379975679,-0.7662735491,0.1130426551,0.1042657881,0.3088881047,-0.9913119838,0.3069385333,1,0
3943,-1.5685985058,0,0,1.4610059538,0.8907538712,-0.8671587508,-1.1624397627,0.8057849317,1.3513175022,-0.584235775,-0.2028280907,2,0
3944,-0.3592438419,1,0.7884615385,-0.2536358703,0.8394502822,0.0408080641,0.5669095738,-0.897904417,-1.3141348813,2.2652976871,0.4813323783,2,0
3945,1.7571268199,0,0,-0.3040665122,0.6517009776,-0.1609623392,-1.2345929652,0.855893442,0.726739551,0.2299166428,0.8167051573,1,0
3946,-1.0395058403,0,0,0.3515318323,-0.3110599915,-0.4636179442,-0.2686710612,0.0040487676,-0.4212523172,-1.3983881927,0.0118104878,2,0
3947,0.2958232677,0,0.4230769231,0.2002399067,1.1953007084,-0.6149457466,0.0478720206,-0.7976873965,0.4276458842,0.6369928516,-1.0345525825,0,0
3948,1.303618821,0,0,-1.5144019174,0.6757154235,0.0912506649,-0.948307678,-0.0460597426,-0.3816663907,0.6369928516,0.4813323783,1,0
3949,0.1950437124,0,0.2884615385,-1.0605261405,0.3067662086,-0.0600771376,-0.5363361671,0.4049168497,1.4700752817,0.2299166428,1.5679401821,1,0
3950,-0.2332693977,0,0,1.0071301768,0.3154987344,-0.5645031458,0.0339068846,1.4070870548,1.7823642573,1.0440690605,1.8228234941,1,0
3951,-1.089895618,0,0.4423076923,-2.170000262,0.527262485,1.6045286896,0.6483728669,0.855893442,-1.8111581806,0.2299166428,-0.4174666693,1,0
3952,0.2958232677,0,0,-2.3717228295,-0.2204600364,-1.6237977631,-0.2593609706,1.256761524,0.0801694183,-0.584235775,-0.1625833573,1,0
3953,-0.0065153983,0,0,-1.5648325593,-0.9441681118,-1.371584759,1.0021563112,-0.3968193144,-0.8566975086,-0.584235775,0.0520552213,1,0
3954,-1.4678189505,1,0,-0.3040665122,1.4954812827,1.1505452822,-0.9459801553,-0.2966022939,0.2429115606,-0.1771595661,0.3069385333,1,0
3955,-0.8127518409,0,0,-1.0100954986,1.6253776039,2.1593972987,-1.0926140829,0.9561104625,1.443684664,-1.3983881927,1.6752594714,3,1
3956,0.7997210444,0,0,-0.5057890797,-0.1407757385,-1.9264533681,2.8362441674,0.6554594009,2.0022860712,-0.1771595661,-1.7187130516,0,0
3957,0.9256954885,1,0,-1.0100954986,-0.3929274209,-0.9680439524,0.7740590905,-0.1963852734,0.9642551099,0.2299166428,-0.6321052478,0,0
3958,-1.4678189505,0,0,1.9148817308,-0.2499323109,-1.1193717549,0.2317463107,-1.49920654,-0.1133617778,1.8582214782,0.7764604238,2,0
3959,-0.485218286,0,0.3269230769,-0.5562197216,-0.6418044061,-1.5229125615,0.0455444979,-0.3968193144,0.2385131243,0.2299166428,-0.2699026465,1,0
3960,0.8753057108,0,0,0.2002399067,-0.9441681118,-0.2114049401,-0.0312637499,-0.9480129272,-1.1469943028,-0.1771595661,0.7362156903,1,0
3961,0.0438743794,0,0,-1.1613874242,-0.162607053,0.343463669,1.195340692,-1.3989895195,2.5432937332,-1.3983881927,-0.0284342457,0,0
3962,0.4217977119,0,0,1.7131591632,0.0054940686,-0.2114049401,0.3155371265,1.1064359932,-1.9651034503,0.6369928516,0.119129777,4,1
3963,-1.5937933946,0,0.6346153846,1.6627285214,0.8427249794,0.7470044756,0.4598435314,1.5574125855,-0.1529477043,0.2299166428,0.3337683556,3,0
3964,-0.7119722855,0,0,-1.8169857688,-0.4911683361,0.2930210682,2.051869031,1.256761524,-0.306892974,0.2299166428,-0.6723499813,1,0
3965,-1.3166496175,0,0,0.502823758,-0.063274572,0.6965618748,1.4583507526,1.256761524,-1.6836035286,-0.9913119838,0.2666937998,1,0
3966,1.3792034875,0,0,-0.5562197216,1.3033657151,-0.8167161499,-1.0786489469,-2.0002916426,-0.7159475477,-0.584235775,-0.6723499813,1,0
3967,0.5981619337,0,0,0.4019624742,1.9026352979,-0.5645031458,0.9044003595,-0.1963852734,1.109403507,-1.3983881927,0.0118104878,3,1
3968,-0.2332693977,0,0,-0.5057890797,-0.6996573895,0.0912506649,1.7050681546,0.6554594009,0.4320443204,-0.584235775,1.6484296491,0,0
3969,1.7319319311,0,0,1.0071301768,1.7781968053,-0.6149457466,-1.5255332977,0.8057849317,1.2193644139,0.2299166428,0.5886516676,1,0
3970,-0.6615825079,0,0,-1.4639712756,-0.4824358103,0.2425784674,1.2209434413,-0.0460597426,0.6915520608,-0.1771595661,1.3130568701,0,0
3971,0.0186794906,1,0.6730769231,-0.6066503635,0.0131350287,0.646119274,0.4319132595,0.1543742984,0.3440755949,-0.584235775,0.3069385333,1,0
3972,1.0516699327,0,0,-0.9596648567,-1.3393149041,0.7470044756,-1.0623562883,-0.7976873965,-0.0561821062,1.0440690605,-0.4577114027,1,0
3973,-0.9891160627,0,0.5961538462,-0.1023439446,1.3328379897,2.4620529036,0.2969169452,0.855893442,-1.2789473911,-0.1771595661,-1.8662770743,2,0
3974,-1.2662598398,0,0,-1.8169857688,-0.3743708035,1.1505452822,0.1595931083,-0.7976873965,-0.0121977435,3.0794501048,-0.9674780267,5,1
3975,-0.4600233972,0,0,-0.9092342148,0.6920889094,0.0408080641,-0.6177994602,1.2066530138,0.9598566736,-0.584235775,0.8837797131,0,0
3976,1.0516699327,0,0.4230769231,2.2174655821,0.3340553517,-0.2114049401,-0.8598618169,0.7055679112,-0.386064827,-0.1771595661,0.3069385333,2,0
3977,-1.8457422829,0,0.6153846154,-0.1527745865,0.1856024132,-1.1698143557,1.551451659,0.855893442,-1.3185333176,-0.584235775,-0.6723499813,2,0
3978,1.6311523758,0,0.4423076923,-1.8674164106,0.0819036693,-1.9264533681,-0.6457297322,1.256761524,-0.4828304251,0.2299166428,-0.565030692,1,0
3979,0.2706283789,1,0,-2.6743066808,-0.3874695922,-2.3804367755,1.3582672782,0.1543742984,-0.4080570084,-0.9913119838,1.2459823143,2,1
3980,-1.69457295,0,0.3076923077,-2.2204309038,-1.0238524097,2.0080694962,0.9090554048,0.4550253599,0.6915520608,-0.9913119838,0.6691411345,0,0
3981,-1.1402853957,0,0,-0.0014826609,0.0185928573,1.1001026814,-0.003333478,-0.0460597426,0.5244114823,-0.9913119838,0.2264490663,1,0
3982,-0.1072949536,1,0,0.048947981,-1.4932256712,-0.8671587508,1.0487067644,-1.2486639887,-1.7407832002,0.6369928516,-0.9943078491,0,0
3983,0.3714079342,0,0,-0.1527745865,1.383050013,0.4947914715,-0.9320150194,0.855893442,0.3396771586,-0.1771595661,-0.4577114027,1,0
3984,-0.8883365073,0,0,-1.4135406337,1.1920260112,-0.6149457466,0.1107151324,0.5051338702,1.967098581,-1.3983881927,-0.9674780267,5,1
3985,-1.2662598398,0,0,-1.3126793499,-0.2335588251,-0.1105197384,-0.4106499435,-1.3488810093,-0.671963185,-0.9913119838,0.2264490663,1,0
3986,0.9256954885,0,0,1.0575608187,-1.8698158462,-0.7158309483,-0.7225379799,0.4049168497,-1.5560488765,1.0440690605,0.5215771118,2,0
3987,-0.1324898424,0,0,-0.3040665122,-0.8775826026,1.3018730847,-0.0801417257,1.4070870548,-0.3816663907,-0.584235775,-0.135753535,4,1
3988,0.4469926007,0,0,0.6541156836,2.1689773347,0.6965618748,-0.2337582213,0.0040487676,-0.227721121,0.6369928516,0.7764604238,1,1
3989,-0.4096336196,0,0,-1.4135406337,0.641876886,-0.4131753433,-0.0591940218,-1.0482299477,-0.9358693616,-0.9913119838,0.5886516676,2,0
3990,-1.4678189505,0,0,-0.0519133028,1.6624908385,-1.2202569565,-3.2222973169,1.9582806676,-0.6675647487,-1.3983881927,1.2862270478,1,0
3991,-1.1906751733,0,0,0.0993786229,-0.6767345093,1.200987883,-0.0196261366,-1.7497490913,-0.4476429349,-0.1771595661,-0.8869885598,1,0
3992,0.5729670449,0,0,1.1079914606,-0.8928645227,0.0408080641,-0.6084893696,1.1565445035,-0.9974474694,2.672373896,0.9508542688,3,1
3993,-1.0143109515,0,0,0.8558382512,-0.3241587802,1.0496600805,-0.7411581612,2.0083891778,0.8323020216,-0.9913119838,1.4203761594,1,0
